latitude,longitude,date,year,season,ndvi_anomaly,elevation,slope_degrees,seasonal_precip,lagged_seasonal_precip,seasonal_temp,land_cover_class,spatial_block
27.736341214981,70.8702310806446,2020-02-02,2020,Winter,-0.64406255344816,130,0.3382146427088459,0.5800000000000001,7.21,17.68,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-02-18,2020,Winter,-0.5876099242284047,130,0.3382146427088459,0.5800000000000001,7.21,17.68,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-03-05,2020,Spring,-0.6023951366431026,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-03-21,2020,Spring,-0.5311572950086495,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-04-06,2020,Spring,-0.6642242067409297,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-04-22,2020,Spring,-0.6359978921310522,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-05-08,2020,Spring,-0.7502472607900806,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-05-24,2020,Spring,-0.7811617958389941,130,0.3382146427088459,4.4,0.72,28.915,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-06-09,2020,Summer,-0.6978269622288793,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-06-25,2020,Summer,-0.646750773887196,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-07-11,2020,Summer,-0.726053276838757,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-07-27,2020,Summer,-0.4881457679840741,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-08-12,2020,Summer,-0.17765630727542023,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-08-28,2020,Summer,0.7296180908992177,130,0.3382146427088459,7.21,4.4,35.69,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-09-13,2020,Autumn,1.0495163231444975,130,0.3382146427088459,0.72,1.09,31.78,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-09-29,2020,Autumn,0.8183293653874045,130,0.3382146427088459,0.72,1.09,31.78,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-10-15,2020,Autumn,0.5938629587279015,130,0.3382146427088459,0.72,1.09,31.78,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-10-31,2020,Autumn,0.4876782513859809,130,0.3382146427088459,0.72,1.09,31.78,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-11-16,2020,Autumn,0.1960063337505788,130,0.3382146427088459,0.72,1.09,31.78,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-12-02,2020,Winter,0.2242326483604564,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2020-12-18,2020,Winter,-0.01501897071374439,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-01-01,2021,Winter,0.01186323367661524,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-01-17,2021,Winter,-0.21932372408047768,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-02-02,2021,Winter,-0.20722673210481585,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-02-18,2021,Winter,-0.24351770803180137,130,0.3382146427088459,0.03,4.89,19.15,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-03-06,2021,Spring,-0.2798086839587869,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-03-22,2021,Spring,-0.44782246139853465,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-04-07,2021,Spring,-0.4558871227156425,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-04-23,2021,Spring,-0.5835775935698508,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-05-09,2021,Spring,-0.4585753431546785,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-05-25,2021,Spring,-0.3066908883491465,130,0.3382146427088459,2.14,3.18,30.5125,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-06-10,2021,Summer,-0.1561505437631325,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-06-26,2021,Summer,-0.4007786037154053,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-07-12,2021,Summer,-0.1427094415679527,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-07-28,2021,Summer,-0.06340693861639175,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-08-13,2021,Summer,-0.2609911408855351,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-08-29,2021,Summer,-0.3241643212028803,130,0.3382146427088459,4.89,2.14,34.64333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-09-14,2021,Autumn,-0.2851851248368588,130,0.3382146427088459,3.18,0.02,33.11,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-09-30,2021,Autumn,-0.097009694104341307,130,0.3382146427088459,3.18,0.02,33.11,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-10-16,2021,Autumn,-0.3160996598857724,130,0.3382146427088459,3.18,0.02,33.11,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-11-01,2021,Autumn,-0.4357254694228728,130,0.3382146427088459,3.18,0.02,33.11,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-11-17,2021,Autumn,-0.273088132861197,130,0.3382146427088459,3.18,0.02,33.11,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-12-03,2021,Winter,-0.3066908883491465,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2021-12-19,2021,Winter,-0.4370695796423908,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-01-01,2022,Winter,-0.4370695796423908,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-01-17,2022,Winter,-0.646750773887196,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-02-02,2022,Winter,-0.5822334833503329,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-02-18,2022,Winter,-0.5782011526917789,130,0.3382146427088459,1.08,17.919999999999998,19.25,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-03-06,2022,Spring,-0.641374333009124,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-03-22,2022,Spring,-0.6911064111312893,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-04-07,2022,Spring,-0.6171803490578004,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-04-23,2022,Spring,-0.7636883629852604,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-05-09,2022,Spring,-0.7569678118876705,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-05-25,2022,Spring,-0.8174527717659797,130,0.3382146427088459,1.7699999999999998,0.06,31.5625,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-06-10,2022,Summer,-0.7704089140828504,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-06-26,2022,Summer,-0.46126356359371445,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-07-12,2022,Summer,0.30487926153153533,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-07-28,2022,Summer,2.7108365544687234,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-08-13,2022,Summer,5.874872011214054,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-08-29,2022,Summer,5.6961053520181615,130,0.3382146427088459,17.919999999999998,1.7699999999999998,32.46333333333333,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-09-14,2022,Autumn,3.3143420430322976,130,0.3382146427088459,0.06,0.19,30.17,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-09-30,2022,Autumn,1.769959400806136,130,0.3382146427088459,0.06,0.19,30.17,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-10-16,2022,Autumn,1.158389250925454,130,0.3382146427088459,0.06,0.19,30.17,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-11-01,2022,Autumn,0.9500521669001668,130,0.3382146427088459,0.06,0.19,30.17,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-11-17,2022,Autumn,0.9433316158025769,130,0.3382146427088459,0.06,0.19,30.17,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-12-03,2022,Winter,0.9043524194365552,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2022-12-19,2022,Winter,0.8237058062654764,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-01-01,2023,Winter,0.6570361390452466,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-01-17,2023,Winter,0.5857982974107936,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-02-02,2023,Winter,0.31966447394623315,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-02-18,2023,Winter,0.557571982800916,130,0.3382146427088459,0.14,6.33,19.4325,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-03-06,2023,Spring,0.46348426743465726,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-03-22,2023,Spring,0.10057450816480208,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-04-07,2023,Spring,-0.01367486049422641,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-04-23,2023,Spring,-0.06071871817735579,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-05-09,2023,Spring,-0.03518062400651413,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-05-25,2023,Spring,-0.13195655981180884,130,0.3382146427088459,6.21,0.08,29.0775,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-06-10,2023,Summer,0.07503641399396041,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-06-26,2023,Summer,0.2511148527508161,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-07-12,2023,Summer,-0.10910668608000314,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-07-28,2023,Summer,1.013225347217512,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-08-13,2023,Summer,1.2726386195844823,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-08-29,2023,Summer,0.7255857602406638,130,0.3382146427088459,6.33,6.21,33.483333333333334,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-09-14,2023,Autumn,0.4567637163370673,130,0.3382146427088459,0.08,0,33.76,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-09-30,2023,Autumn,0.22154442792142048,130,0.3382146427088459,0.08,0,33.76,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-10-16,2023,Autumn,0.14761836584793145,130,0.3382146427088459,0.08,0,33.76,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-11-01,2023,Autumn,0.21751209726286652,130,0.3382146427088459,0.08,0,33.76,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-11-17,2023,Autumn,0.23632964033611825,130,0.3382146427088459,0.08,0,33.76,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-12-03,2023,Winter,0.08041285487203233,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2023-12-19,2023,Winter,-0.02442774225037027,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-01-01,2024,Winter,-0.29056156571493075,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-01-17,2024,Winter,-0.2865292350563768,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-02-02,2024,Winter,-0.2892174554954127,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-02-18,2024,Winter,-0.4021227139349232,130,0.3382146427088459,0.79,12.05,18.9475,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-03-05,2024,Spring,-0.4048109343739592,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-03-21,2024,Spring,-0.4115314854715491,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-04-06,2024,Spring,-0.4572312329351605,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-04-22,2024,Spring,-0.4787369964474482,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-05-08,2024,Spring,-0.4908339884231101,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-05-24,2024,Spring,-0.5472866176428653,130,0.3382146427088459,1.52,0.71,30.08,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-06-09,2024,Summer,-0.4908339884231101,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-06-25,2024,Summer,0.17584468045780907,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-07-11,2024,Summer,-0.04862172620169395,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-07-27,2024,Summer,1.319682477267612,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-08-12,2024,Summer,2.1463102622711707,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-08-28,2024,Summer,2.856000458176666,130,0.3382146427088459,12.05,1.52,35.05,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-09-13,2024,Autumn,2.8586886786157018,130,0.3382146427088459,0.71,1.26,32.36,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-09-29,2024,Autumn,1.7995298256355314,130,0.3382146427088459,0.71,1.26,32.36,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-10-15,2024,Autumn,1.3290912488042377,130,0.3382146427088459,0.71,1.26,32.36,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-10-31,2024,Autumn,0.9043524194365552,130,0.3382146427088459,0.71,1.26,32.36,Bare_Sparse,2
27.736341214981,70.8702310806446,2024-11-16,2024,Autumn,0.7309622011187357,130,0.3382146427088459,0.71,1.26,32.36,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-01-01,2018,Winter,-1.262052849392138,83,0.09631962676900443,0.07,2.04,19.4975,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-01-17,2018,Winter,-0.7386082823573148,83,0.09631962676900443,0.07,2.04,19.4975,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-02-02,2018,Winter,-0.74623126148889,83,0.09631962676900443,0.07,2.04,19.4975,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-02-18,2018,Winter,-0.7157393449625895,83,0.09631962676900443,0.07,2.04,19.4975,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-03-06,2018,Spring,-1.023199503269452,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-03-22,2018,Spring,-0.850411976287083,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-04-07,2018,Spring,-1.053691419795752,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-04-23,2018,Spring,-1.0841833363220523,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-05-09,2018,Spring,-1.0409864545764604,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-05-25,2018,Spring,-1.1299212111115031,83,0.09631962676900443,0.39,0.02,31.47,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-06-10,2018,Summer,-1.391643494628915,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-06-26,2018,Summer,-1.330659661576314,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-07-12,2018,Summer,-1.3840205154973395,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-07-28,2018,Summer,-0.2990164857698176,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-08-13,2018,Summer,1.2586122501153605,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-08-29,2018,Summer,2.1149269058956297,83,0.09631962676900443,2.04,0.39,36.54,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-12-03,2018,Winter,0.39213362215965786,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2018-12-19,2018,Winter,0.16598524125626335,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-01-01,2019,Winter,-0.14147491705059892,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-01-17,2019,Winter,-0.4235251449188775,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-02-02,2019,Winter,-0.781805164102907,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-02-18,2019,Winter,-0.7411492754011733,83,0.09631962676900443,2.5900000000000003,2.07,17.2875,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-03-06,2019,Spring,-0.593771678857388,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-03-22,2019,Spring,-0.16180286140146585,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-04-07,2019,Spring,-0.5531157901556542,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-04-23,2019,Spring,-0.8758219067256666,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-05-09,2019,Spring,-0.8910678649888167,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-05-25,2019,Spring,-0.9774616284800012,83,0.09631962676900443,1.97,0.51,29.575,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-06-10,2019,Summer,-0.9800026215238596,83,0.09631962676900443,2.07,1.97,37.28666666666667,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-06-26,2019,Summer,-1.1095932667606363,83,0.09631962676900443,2.07,1.97,37.28666666666667,Bare_Sparse,2
27.8803022379483,70.150425965808,2019-07-12,2019,Summer,-1.2239379537342627,83,0.09631962676900443,2.07,1.97,37.28666666666667,Bare_Sparse,2
